SKU_NAME,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS
C18D6LCGZ5,7/18/2019,1000 Inputs,1001 Keyboards,2169.86,14,4.21
C18D6LCGZ5,7/19/2019,1000 Inputs,1001 Keyboards,157.99,1,4.74
C18D6LCGZ5,7/20/2019,1000 Inputs,1001 Keyboards,0,0,4.35
C18D6LCGZ5,7/21/2019,1000 Inputs,1001 Keyboards,0,0,7.14
C18D6LCGZ5,7/22/2019,1000 Inputs,1001 Keyboards,0,0,5.82
C18D6LCGZ5,7/23/2019,1000 Inputs,1001 Keyboards,0,0,3.54
C18D6LCGZ5,7/24/2019,1000 Inputs,1001 Keyboards,0,0,6
C18D6LCGZ5,7/25/2019,1000 Inputs,1001 Keyboards,947.94,6,3.87
C18D6LCGZ5,7/26/2019,1000 Inputs,1001 Keyboards,157.99,1,5.2
C18D6LCGZ5,7/27/2019,1000 Inputs,1001 Keyboards,0,0,3.17
C18D6LCGZ5,7/28/2019,1000 Inputs,1001 Keyboards,315.98,2,6.76
C18D6LCGZ5,7/29/2019,1000 Inputs,1001 Keyboards,0,0,2.64
C18D6LCGZ5,7/30/2019,1000 Inputs,1001 Keyboards,0,0,3.63
C18D6LCGZ5,7/31/2019,1000 Inputs,1001 Keyboards,0,0,3.99
C18D6LCGZ5,8/1/2019,1000 Inputs,1001 Keyboards,0,0,3.53
C18D6LCGZ5,8/2/2019,1000 Inputs,1001 Keyboards,0,0,3.39
C18D6LCGZ5,8/3/2019,1000 Inputs,1001 Keyboards,0,0,6.53
C18D6LCGZ5,8/4/2019,1000 Inputs,1001 Keyboards,0,0,8.72
C18D6LCGZ5,8/5/2019,1000 Inputs,1001 Keyboards,0,0,3.81
C18D6LCGZ5,8/6/2019,1000 Inputs,1001 Keyboards,157.99,1,5.51
C18D6LCGZ5,8/7/2019,1000 Inputs,1001 Keyboards,157.99,1,4.67
C18D6LCGZ5,8/8/2019,1000 Inputs,1001 Keyboards,315.98,2,5.98
C18D6LCGZ5,8/9/2019,1000 Inputs,1001 Keyboards,0,0,4.07
C18D6LCGZ5,8/10/2019,1000 Inputs,1001 Keyboards,0,0,4.8
C18D6LCGZ5,8/11/2019,1000 Inputs,1001 Keyboards,0,0,5.6
C18D6LCGZ5,8/12/2019,1000 Inputs,1001 Keyboards,0,0,4.23
C18D6LCGZ5,8/13/2019,1000 Inputs,1001 Keyboards,0,0,3.97
C18D6LCGZ5,8/14/2019,1000 Inputs,1001 Keyboards,157.99,1,6.91
C18D6LCGZ5,8/15/2019,1000 Inputs,1001 Keyboards,0,0,2.39
C18D6LCGZ5,8/16/2019,1000 Inputs,1001 Keyboards,157.99,1,2.86
C18D6LCGZ5,8/17/2019,1000 Inputs,1001 Keyboards,0,0,4.83
C18D6LCGZ5,8/18/2019,1000 Inputs,1001 Keyboards,0,0,5.66
C18D6LCGZ5,8/19/2019,1000 Inputs,1001 Keyboards,0,0,3.31
C18D6LCGZ5,8/20/2019,1000 Inputs,1001 Keyboards,0,0,5.05
C18D6LCGZ5,8/21/2019,1000 Inputs,1001 Keyboards,2680.5,17,9.27
C18D6LCGZ5,8/22/2019,1000 Inputs,1001 Keyboards,2984.24,19,7.35
C18D6LCGZ5,8/23/2019,1000 Inputs,1001 Keyboards,1421.07,9,5.14
C18D6LCGZ5,8/24/2019,1000 Inputs,1001 Keyboards,466.32,3,6.31
C18D6LCGZ5,8/25/2019,1000 Inputs,1001 Keyboards,0,0,4.46
C18D6LCGZ5,8/26/2019,1000 Inputs,1001 Keyboards,2840.28,18,9.52
C18D6LCGZ5,8/27/2019,1000 Inputs,1001 Keyboards,2523.94,16,7.49
C18D6LCGZ5,8/28/2019,1000 Inputs,1001 Keyboards,2996.87,19,6.13
C18D6LCGZ5,8/29/2019,1000 Inputs,1001 Keyboards,5048.64,32,5.78
C18D6LCGZ5,8/30/2019,1000 Inputs,1001 Keyboards,2366.55,15,9.39
C18D6LCGZ5,8/31/2019,1000 Inputs,1001 Keyboards,2997.63,19,14.16
D08E7NY[JL,5/1/2019,1000 Inputs,1001 Keyboards,347.88,6,20.75
D08E7NY[JL,5/2/2019,1000 Inputs,1001 Keyboards,289.9,5,20.82
D08E7NY[JL,5/3/2019,1000 Inputs,1001 Keyboards,405.86,7,18.35
D08E7NY[JL,5/4/2019,1000 Inputs,1001 Keyboards,521.82,9,19
D08E7NY[JL,5/5/2019,1000 Inputs,1001 Keyboards,289.9,5,19.16
D08E7NY[JL,5/6/2019,1000 Inputs,1001 Keyboards,1043.64,18,10.25
D08E7NY[JL,5/7/2019,1000 Inputs,1001 Keyboards,637.78,11,12.04
D08E7NY[JL,5/8/2019,1000 Inputs,1001 Keyboards,405.86,7,16.39
D08E7NY[JL,5/9/2019,1000 Inputs,1001 Keyboards,347.88,6,15.55
D08E7NY[JL,5/10/2019,1000 Inputs,1001 Keyboards,115.96,2,10.8
D08E7NY[JL,5/11/2019,1000 Inputs,1001 Keyboards,231.53,4,16.75
D08E7NY[JL,5/12/2019,1000 Inputs,1001 Keyboards,231.09,4,7.56
D08E7NY[JL,5/13/2019,1000 Inputs,1001 Keyboards,230.24,4,21.43
D08E7NY[JL,5/14/2019,1000 Inputs,1001 Keyboards,517.77,9,13.02
D08E7NY[JL,5/15/2019,1000 Inputs,1001 Keyboards,517.77,9,18.85
D08E7NY[JL,5/16/2019,1000 Inputs,1001 Keyboards,230.12,4,15.28
D08E7NY[JL,5/17/2019,1000 Inputs,1001 Keyboards,399.63,7,18.83
D08E7NY[JL,5/18/2019,1000 Inputs,1001 Keyboards,111.98,2,18.34
D08E7NY[JL,5/19/2019,1000 Inputs,1001 Keyboards,111.98,2,14.77
D08E7NY[JL,5/20/2019,1000 Inputs,1001 Keyboards,2999.4,60,3.85
D08E7NY[JL,5/21/2019,1000 Inputs,1001 Keyboards,849.83,17,8.49
D08E7NY[JL,5/22/2019,1000 Inputs,1001 Keyboards,983.36,21,9.77
D08E7NY[JL,5/23/2019,1000 Inputs,1001 Keyboards,807.84,18,11.7
D08E7NY[JL,5/24/2019,1000 Inputs,1001 Keyboards,628.32,14,16.72
D08E7NY[JL,5/25/2019,1000 Inputs,1001 Keyboards,628.32,14,14.92
D08E7NY[JL,5/26/2019,1000 Inputs,1001 Keyboards,493.68,11,11.41
D08E7NY[JL,5/27/2019,1000 Inputs,1001 Keyboards,448.8,10,11.14
D08E7NY[JL,5/28/2019,1000 Inputs,1001 Keyboards,493.68,11,16.89
D08E7NY[JL,5/29/2019,1000 Inputs,1001 Keyboards,403.92,9,19.62
D08E7NY[JL,5/30/2019,1000 Inputs,1001 Keyboards,1301.52,29,11.64
D08E7NY[JL,5/31/2019,1000 Inputs,1001 Keyboards,493.68,11,21.49
D08E7NY[JL,6/1/2019,1000 Inputs,1001 Keyboards,314.16,7,17.38
D08E7NY[JL,6/2/2019,1000 Inputs,1001 Keyboards,493.68,11,11.51
D08E7NY[JL,6/3/2019,1000 Inputs,1001 Keyboards,718.08,16,18.03
D08E7NY[JL,6/4/2019,1000 Inputs,1001 Keyboards,807.84,18,17.01
D08E7NY[JL,6/5/2019,1000 Inputs,1001 Keyboards,403.92,9,13.28
D08E7NY[JL,6/6/2019,1000 Inputs,1001 Keyboards,269.28,6,13.64
D08E7NY[JL,6/7/2019,1000 Inputs,1001 Keyboards,403.92,9,16.26
D08E7NY[JL,6/8/2019,1000 Inputs,1001 Keyboards,535.86,12,20.87
D08E7NY[JL,6/9/2019,1000 Inputs,1001 Keyboards,628.32,14,26.07
D08E7NY[JL,6/10/2019,1000 Inputs,1001 Keyboards,673.2,15,9.48
D08E7NY[JL,6/11/2019,1000 Inputs,1001 Keyboards,718.08,16,11.43
D08E7NY[JL,6/12/2019,1000 Inputs,1001 Keyboards,718.08,16,12.7
D08E7NY[JL,6/13/2019,1000 Inputs,1001 Keyboards,448.8,10,11.48
D08E7NY[JL,6/14/2019,1000 Inputs,1001 Keyboards,628.32,14,10.78
D08E7NY[JL,6/15/2019,1000 Inputs,1001 Keyboards,359.04,8,12.3
D08E7NY[JL,6/16/2019,1000 Inputs,1001 Keyboards,403.92,9,5.56
D08E7NY[JL,6/17/2019,1000 Inputs,1001 Keyboards,403.92,9,14.16
D08E7NY[JL,6/18/2019,1000 Inputs,1001 Keyboards,189.74,4,11.9
D08E7NY[JL,6/19/2019,1000 Inputs,1001 Keyboards,499.9,10,9.18
D08E7NY[JL,6/20/2019,1000 Inputs,1001 Keyboards,549.89,11,17.96
D08E7NY[JL,6/21/2019,1000 Inputs,1001 Keyboards,599.88,12,15
D08E7NY[JL,6/22/2019,1000 Inputs,1001 Keyboards,349.93,7,19.67
D08E7NY[JL,6/23/2019,1000 Inputs,1001 Keyboards,199.96,4,16.25
D08E7NY[JL,6/24/2019,1000 Inputs,1001 Keyboards,499.9,10,11.98
D08E7NY[JL,6/25/2019,1000 Inputs,1001 Keyboards,449.91,9,20.07
D08E7NY[JL,6/26/2019,1000 Inputs,1001 Keyboards,299.94,6,20.16
D08E7NY[JL,6/27/2019,1000 Inputs,1001 Keyboards,249.95,5,14.96
D08E7NY[JL,6/28/2019,1000 Inputs,1001 Keyboards,349.93,7,16.98
D08E7NY[JL,6/29/2019,1000 Inputs,1001 Keyboards,349.93,7,13.97
D08E7NY[JL,6/30/2019,1000 Inputs,1001 Keyboards,349.93,7,15.05
D08E7NY[JL,7/1/2019,1000 Inputs,1001 Keyboards,199.96,4,16.79
D08E7NY[JL,7/2/2019,1000 Inputs,1001 Keyboards,349.93,7,25.42
D08E7NY[JL,7/3/2019,1000 Inputs,1001 Keyboards,249.95,5,14.09
D08E7NY[JL,7/4/2019,1000 Inputs,1001 Keyboards,399.92,8,9.01
D08E7NY[JL,7/5/2019,1000 Inputs,1001 Keyboards,599.88,12,12.09
D08E7NY[JL,7/6/2019,1000 Inputs,1001 Keyboards,499.9,10,12.5
D08E7NY[JL,7/7/2019,1000 Inputs,1001 Keyboards,349.93,7,12.65
D08E7NY[JL,7/8/2019,1000 Inputs,1001 Keyboards,949.81,19,14.33
D08E7NY[JL,7/9/2019,1000 Inputs,1001 Keyboards,249.95,5,12.54
D08E7NY[JL,7/10/2019,1000 Inputs,1001 Keyboards,849.83,17,6.76
D08E7NY[JL,7/11/2019,1000 Inputs,1001 Keyboards,299.94,6,16.12
D08E7NY[JL,7/12/2019,1000 Inputs,1001 Keyboards,399.92,8,12.37
D08E7NY[JL,7/13/2019,1000 Inputs,1001 Keyboards,299.94,6,15.08
D08E7NY[JL,7/14/2019,1000 Inputs,1001 Keyboards,549.89,11,14.44
D08E7NY[JL,7/15/2019,1000 Inputs,1001 Keyboards,1249.75,25,9.08
D08E7NY[JL,7/16/2019,1000 Inputs,1001 Keyboards,399.68,8,14.07
D08E7NY[JL,7/17/2019,1000 Inputs,1001 Keyboards,98.7,2,14.17
D08E7NY[JL,7/18/2019,1000 Inputs,1001 Keyboards,496.9,10,18.32
D08E7NY[JL,7/19/2019,1000 Inputs,1001 Keyboards,645.97,13,11.71
D08E7NY[JL,7/20/2019,1000 Inputs,1001 Keyboards,347.83,7,15.94
D08E7NY[JL,7/21/2019,1000 Inputs,1001 Keyboards,347.83,7,13.62
D08E7NY[JL,7/22/2019,1000 Inputs,1001 Keyboards,1093.18,22,11.81
D08E7NY[JL,7/23/2019,1000 Inputs,1001 Keyboards,447.21,9,14.9
D08E7NY[JL,7/24/2019,1000 Inputs,1001 Keyboards,795.04,16,14.94
D08E7NY[JL,7/25/2019,1000 Inputs,1001 Keyboards,347.83,7,10.51
D08E7NY[JL,7/26/2019,1000 Inputs,1001 Keyboards,347.83,7,10.7
D08E7NY[JL,7/27/2019,1000 Inputs,1001 Keyboards,645.97,13,9.96
D08E7NY[JL,7/28/2019,1000 Inputs,1001 Keyboards,298.14,6,8.4
D08E7NY[JL,7/29/2019,1000 Inputs,1001 Keyboards,298.14,6,12.5
D08E7NY[JL,7/30/2019,1000 Inputs,1001 Keyboards,645.97,13,12.55
D08E7NY[JL,7/31/2019,1000 Inputs,1001 Keyboards,447.21,9,16.19
D08E7NY[JL,8/1/2019,1000 Inputs,1001 Keyboards,248.45,5,11.57
D08E7NY[JL,8/2/2019,1000 Inputs,1001 Keyboards,546.59,11,16.47
D08E7NY[JL,8/3/2019,1000 Inputs,1001 Keyboards,496.9,10,11.74
D08E7NY[JL,8/4/2019,1000 Inputs,1001 Keyboards,496.9,10,15.16
D08E7NY[JL,8/5/2019,1000 Inputs,1001 Keyboards,894.42,18,15.38
D08E7NY[JL,8/6/2019,1000 Inputs,1001 Keyboards,397.52,8,14.05
D08E7NY[JL,8/7/2019,1000 Inputs,1001 Keyboards,894.61,18,16.27
D08E7NY[JL,8/8/2019,1000 Inputs,1001 Keyboards,548.87,11,13.15
D08E7NY[JL,8/9/2019,1000 Inputs,1001 Keyboards,598.56,12,8.15
D08E7NY[JL,8/10/2019,1000 Inputs,1001 Keyboards,349.16,7,12.24
D08E7NY[JL,8/11/2019,1000 Inputs,1001 Keyboards,698.43,14,7.83
D08E7NY[JL,8/12/2019,1000 Inputs,1001 Keyboards,548.68,11,9.89
D08E7NY[JL,8/13/2019,1000 Inputs,1001 Keyboards,349.16,7,14.95
D08E7NY[JL,8/14/2019,1000 Inputs,1001 Keyboards,598.56,12,15.99
D08E7NY[JL,8/15/2019,1000 Inputs,1001 Keyboards,448.92,9,17.27
D08E7NY[JL,8/16/2019,1000 Inputs,1001 Keyboards,498.8,10,11.07
D08E7NY[JL,8/17/2019,1000 Inputs,1001 Keyboards,249.4,5,12.31
D08E7NY[JL,8/18/2019,1000 Inputs,1001 Keyboards,548.68,11,17.05
D08E7NY[JL,8/19/2019,1000 Inputs,1001 Keyboards,399.04,8,12.14
D08E7NY[JL,8/20/2019,1000 Inputs,1001 Keyboards,897.84,18,14.87
D08E7NY[JL,8/21/2019,1000 Inputs,1001 Keyboards,448.92,9,10.81
D08E7NY[JL,8/22/2019,1000 Inputs,1001 Keyboards,399.04,8,11.85
D08E7NY[JL,8/23/2019,1000 Inputs,1001 Keyboards,249.4,5,14.5
D08E7NY[JL,8/24/2019,1000 Inputs,1001 Keyboards,349.16,7,14.03
D08E7NY[JL,8/25/2019,1000 Inputs,1001 Keyboards,399.04,8,15.83
D08E7NY[JL,8/26/2019,1000 Inputs,1001 Keyboards,548.68,11,12.32
D08E7NY[JL,8/27/2019,1000 Inputs,1001 Keyboards,349.16,7,17.7
D08E7NY[JL,8/28/2019,1000 Inputs,1001 Keyboards,399.04,8,18.48
D08E7NY[JL,8/29/2019,1000 Inputs,1001 Keyboards,399.04,8,17.6
D08E7NY[JL,8/30/2019,1000 Inputs,1001 Keyboards,349.16,7,14.58
D08E7NY[JL,8/31/2019,1000 Inputs,1001 Keyboards,847.96,17,16.34
C19DE8EMX8,5/1/2019,1000 Inputs,1002 Mice,820.8,19,21.47
C19DE8EMX8,5/2/2019,1000 Inputs,1002 Mice,1036.8,24,11.92
C19DE8EMX8,5/3/2019,1000 Inputs,1002 Mice,689.22,16,12.58
C19DE8EMX8,5/4/2019,1000 Inputs,1002 Mice,300.72,7,19.57
C19DE8EMX8,5/5/2019,1000 Inputs,1002 Mice,343.68,8,21.43
C19DE8EMX8,5/6/2019,1000 Inputs,1002 Mice,1031.04,24,14.2
C19DE8EMX8,5/7/2019,1000 Inputs,1002 Mice,1519.62,38,8.76
C19DE8EMX8,5/8/2019,1000 Inputs,1002 Mice,719.82,18,11.16
C19DE8EMX8,5/9/2019,1000 Inputs,1002 Mice,679.83,17,9.47
C19DE8EMX8,5/10/2019,1000 Inputs,1002 Mice,719.82,18,16.33
C19DE8EMX8,5/11/2019,1000 Inputs,1002 Mice,239.94,6,19.61
C19DE8EMX8,5/12/2019,1000 Inputs,1002 Mice,519.87,13,11.45
C19DE8EMX8,5/13/2019,1000 Inputs,1002 Mice,1039.74,26,17.99
C19DE8EMX8,5/14/2019,1000 Inputs,1002 Mice,1232.65,31,7.73
C19DE8EMX8,5/15/2019,1000 Inputs,1002 Mice,1471.49,37,10.96
C19DE8EMX8,5/16/2019,1000 Inputs,1002 Mice,357.93,9,5.45
C19DE8EMX8,5/17/2019,1000 Inputs,1002 Mice,39.76,1,0
C19DE8EMX8,5/18/2019,1000 Inputs,1002 Mice,79.5,2,0
C19DE8EMX8,5/19/2019,1000 Inputs,1002 Mice,0,0,0
C19DE8EMX8,5/20/2019,1000 Inputs,1002 Mice,119.19,3,0
C19DE8EMX8,5/21/2019,1000 Inputs,1002 Mice,158.88,4,0
C19DE8EMX8,5/22/2019,1000 Inputs,1002 Mice,158.88,4,0.56
C19DE8EMX8,5/23/2019,1000 Inputs,1002 Mice,79.42,2,0
C19DE8EMX8,5/24/2019,1000 Inputs,1002 Mice,198.47,5,0
C19DE8EMX8,5/25/2019,1000 Inputs,1002 Mice,79.36,2,0
C19DE8EMX8,5/26/2019,1000 Inputs,1002 Mice,79.34,2,0
C19DE8EMX8,5/27/2019,1000 Inputs,1002 Mice,118.98,3,0.63
C19DE8EMX8,5/28/2019,1000 Inputs,1002 Mice,0,0,0.41
C19DE8EMX8,5/29/2019,1000 Inputs,1002 Mice,237.89,6,0.43
C19DE8EMX8,5/30/2019,1000 Inputs,1002 Mice,343.83,12,5.43
C19DE8EMX8,5/31/2019,1000 Inputs,1002 Mice,39.64,1,0
C19DE8EMX8,6/1/2019,1000 Inputs,1002 Mice,118.92,3,0
C19DE8EMX8,6/2/2019,1000 Inputs,1002 Mice,0,0,0
C19DE8EMX8,6/3/2019,1000 Inputs,1002 Mice,39.64,1,4
C19DE8EMX8,6/4/2019,1000 Inputs,1002 Mice,79.28,2,5.49
C19DE8EMX8,6/5/2019,1000 Inputs,1002 Mice,198.2,5,5.07
C19DE8EMX8,6/6/2019,1000 Inputs,1002 Mice,79.28,2,5.61
C19DE8EMX8,6/7/2019,1000 Inputs,1002 Mice,0,0,3.23
C19DE8EMX8,6/8/2019,1000 Inputs,1002 Mice,0,0,6.09
C19DE8EMX8,6/9/2019,1000 Inputs,1002 Mice,118.89,3,5.15
C19DE8EMX8,6/10/2019,1000 Inputs,1002 Mice,39.63,1,5.79
C19DE8EMX8,6/11/2019,1000 Inputs,1002 Mice,158.52,4,2.43
C19DE8EMX8,6/12/2019,1000 Inputs,1002 Mice,39.63,1,10.83
C19DE8EMX8,6/13/2019,1000 Inputs,1002 Mice,198.15,5,4.56
C19DE8EMX8,6/14/2019,1000 Inputs,1002 Mice,118.89,3,5.91
C19DE8EMX8,6/15/2019,1000 Inputs,1002 Mice,0,0,7.07
C19DE8EMX8,6/16/2019,1000 Inputs,1002 Mice,39.62,1,5.41
C19DE8EMX8,6/17/2019,1000 Inputs,1002 Mice,356.58,9,0
C19DE8EMX8,6/18/2019,1000 Inputs,1002 Mice,0,0,0
C19DE8EMX8,6/19/2019,1000 Inputs,1002 Mice,39.62,1,0
C19DE8EMX8,6/20/2019,1000 Inputs,1002 Mice,39.62,1,0.87
C19DE8EMX8,6/21/2019,1000 Inputs,1002 Mice,79.24,2,0
C19DE8EMX8,6/22/2019,1000 Inputs,1002 Mice,0,0,0
C19DE8EMX8,6/23/2019,1000 Inputs,1002 Mice,0,0,0.78
C19DE8EMX8,6/24/2019,1000 Inputs,1002 Mice,713.16,18,4.2
C19DE8EMX8,6/25/2019,1000 Inputs,1002 Mice,1030.12,26,1.97
C19DE8EMX8,6/26/2019,1000 Inputs,1002 Mice,633.92,16,9.5
C19DE8EMX8,6/27/2019,1000 Inputs,1002 Mice,475.44,12,17.06
C19DE8EMX8,6/28/2019,1000 Inputs,1002 Mice,435.82,11,11
C19DE8EMX8,6/29/2019,1000 Inputs,1002 Mice,277.34,7,9.7
C19DE8EMX8,6/30/2019,1000 Inputs,1002 Mice,272.93,7,10.56
C19DE8EMX8,7/1/2019,1000 Inputs,1002 Mice,857.78,22,5.31
C19DE8EMX8,7/2/2019,1000 Inputs,1002 Mice,899.7,30,9.81
C19DE8EMX8,7/3/2019,1000 Inputs,1002 Mice,1379.54,46,9.46
C19DE8EMX8,7/4/2019,1000 Inputs,1002 Mice,449.85,15,13.01
C19DE8EMX8,7/5/2019,1000 Inputs,1002 Mice,659.78,22,5.29
C19DE8EMX8,7/6/2019,1000 Inputs,1002 Mice,329.89,11,15.53
C19DE8EMX8,7/7/2019,1000 Inputs,1002 Mice,719.76,24,15.93
C19DE8EMX8,7/8/2019,1000 Inputs,1002 Mice,1169.61,39,6.67
C19DE8EMX8,7/9/2019,1000 Inputs,1002 Mice,989.67,33,11.21
C19DE8EMX8,7/10/2019,1000 Inputs,1002 Mice,1799.4,60,12.26
C19DE8EMX8,7/11/2019,1000 Inputs,1002 Mice,1379.54,46,12.63
C19DE8EMX8,7/12/2019,1000 Inputs,1002 Mice,1199.6,40,6.29
C19DE8EMX8,7/13/2019,1000 Inputs,1002 Mice,479.84,16,6.09
C19DE8EMX8,7/14/2019,1000 Inputs,1002 Mice,569.81,19,13.04
C19DE8EMX8,7/15/2019,1000 Inputs,1002 Mice,2039.32,68,8.23
C19DE8EMX8,7/16/2019,1000 Inputs,1002 Mice,1499.5,50,9.91
C19DE8EMX8,7/17/2019,1000 Inputs,1002 Mice,1889.37,63,8.08
C19DE8EMX8,7/18/2019,1000 Inputs,1002 Mice,989.67,33,7.94
C19DE8EMX8,7/19/2019,1000 Inputs,1002 Mice,1049.65,35,7.8
C19DE8EMX8,7/20/2019,1000 Inputs,1002 Mice,749.75,25,5.71
C19DE8EMX8,7/21/2019,1000 Inputs,1002 Mice,569.81,19,8.65
C19DE8EMX8,7/22/2019,1000 Inputs,1002 Mice,1122.89,31,5.46
C19DE8EMX8,7/23/2019,1000 Inputs,1002 Mice,1639.35,45,8.63
C19DE8EMX8,7/24/2019,1000 Inputs,1002 Mice,1311.48,36,9.22
C19DE8EMX8,7/25/2019,1000 Inputs,1002 Mice,1347.91,37,10.95
C19DE8EMX8,7/26/2019,1000 Inputs,1002 Mice,400.73,11,9.01
C19DE8EMX8,7/27/2019,1000 Inputs,1002 Mice,473.59,13,11.18
C19DE8EMX8,7/28/2019,1000 Inputs,1002 Mice,364.3,10,7.65
C19DE8EMX8,7/29/2019,1000 Inputs,1002 Mice,692.17,19,8.53
C19DE8EMX8,7/30/2019,1000 Inputs,1002 Mice,692.17,19,10.51
C19DE8EMX8,7/31/2019,1000 Inputs,1002 Mice,364.3,10,5.34
C19DE8EMX8,8/1/2019,1000 Inputs,1002 Mice,327.87,9,3.28
C19DE8EMX8,8/2/2019,1000 Inputs,1002 Mice,39.99,1,1.26
C19DE8EMX8,8/3/2019,1000 Inputs,1002 Mice,71.98,2,10.88
C19DE8EMX8,8/4/2019,1000 Inputs,1002 Mice,189.21,5,12.39
C19DE8EMX8,8/5/2019,1000 Inputs,1002 Mice,552.86,15,8.84
C19DE8EMX8,8/6/2019,1000 Inputs,1002 Mice,806.36,22,6.43
C19DE8EMX8,8/7/2019,1000 Inputs,1002 Mice,1031.05,28,8.13
C19DE8EMX8,8/8/2019,1000 Inputs,1002 Mice,1406.63,37,6.64
C19DE8EMX8,8/9/2019,1000 Inputs,1002 Mice,2203.13,58,6.59
C19DE8EMX8,8/10/2019,1000 Inputs,1002 Mice,223.41,5,8
C19DE8EMX8,8/11/2019,1000 Inputs,1002 Mice,174.89,4,5.59
C19DE8EMX8,8/12/2019,1000 Inputs,1002 Mice,872.72,21,10.55
C19DE8EMX8,8/13/2019,1000 Inputs,1002 Mice,1063.84,26,5.51
C19DE8EMX8,8/14/2019,1000 Inputs,1002 Mice,1290.28,32,7.05
C19DE8EMX8,8/15/2019,1000 Inputs,1002 Mice,931.63,21,5.84
C19DE8EMX8,8/16/2019,1000 Inputs,1002 Mice,1104.44,25,4.15
C19DE8EMX8,8/17/2019,1000 Inputs,1002 Mice,357.73,8,12.27
C19DE8EMX8,8/18/2019,1000 Inputs,1002 Mice,447.4,10,5.17
C19DE8EMX8,8/19/2019,1000 Inputs,1002 Mice,984.28,22,8.55
C19DE8EMX8,8/20/2019,1000 Inputs,1002 Mice,1386.94,31,6.87
C19DE8EMX8,8/21/2019,1000 Inputs,1002 Mice,1073.76,24,9.77
C19DE8EMX8,8/22/2019,1000 Inputs,1002 Mice,805.32,18,10.34
C19DE8EMX8,8/23/2019,1000 Inputs,1002 Mice,1700.12,38,9
C19DE8EMX8,8/24/2019,1000 Inputs,1002 Mice,223.7,5,10.33
C19DE8EMX8,8/25/2019,1000 Inputs,1002 Mice,805.32,18,7.55
C19DE8EMX8,8/26/2019,1000 Inputs,1002 Mice,1431.68,32,8.9
C19DE8EMX8,8/27/2019,1000 Inputs,1002 Mice,1789.6,40,6.01
C19DE8EMX8,8/28/2019,1000 Inputs,1002 Mice,1476.42,33,7.94
C19DE8EMX8,8/29/2019,1000 Inputs,1002 Mice,1655.38,37,5.59
C19DE8EMX8,8/30/2019,1000 Inputs,1002 Mice,1029.02,23,8.44
C19DE8EMX8,8/31/2019,1000 Inputs,1002 Mice,626.36,14,13.44
D29CMS5Q6O,5/1/2019,1000 Inputs,1002 Mice,1311.42,22,12.49
D29CMS5Q6O,5/2/2019,1000 Inputs,1002 Mice,1311.42,22,11.54
D29CMS5Q6O,5/3/2019,1000 Inputs,1002 Mice,894.15,15,16.52
D29CMS5Q6O,5/4/2019,1000 Inputs,1002 Mice,357.66,6,13.76
D29CMS5Q6O,5/5/2019,1000 Inputs,1002 Mice,1430.64,24,14.95
D29CMS5Q6O,5/6/2019,1000 Inputs,1002 Mice,715.32,12,13.73
D29CMS5Q6O,5/7/2019,1000 Inputs,1002 Mice,1132.59,19,16.88
D29CMS5Q6O,5/8/2019,1000 Inputs,1002 Mice,1132.59,19,15.28
D29CMS5Q6O,5/9/2019,1000 Inputs,1002 Mice,1132.59,19,20.42
D29CMS5Q6O,5/10/2019,1000 Inputs,1002 Mice,476.88,8,14.83
D29CMS5Q6O,5/11/2019,1000 Inputs,1002 Mice,1013.37,17,13.96
D29CMS5Q6O,5/12/2019,1000 Inputs,1002 Mice,1251.81,21,10.17
D29CMS5Q6O,5/13/2019,1000 Inputs,1002 Mice,715.32,12,17.2
D29CMS5Q6O,5/14/2019,1000 Inputs,1002 Mice,417.27,7,11.18
D29CMS5Q6O,5/15/2019,1000 Inputs,1002 Mice,536.49,9,13
D29CMS5Q6O,5/16/2019,1000 Inputs,1002 Mice,1192.2,20,12.47
D29CMS5Q6O,5/17/2019,1000 Inputs,1002 Mice,774.93,13,13.54
D29CMS5Q6O,5/18/2019,1000 Inputs,1002 Mice,834.54,14,13.1
D29CMS5Q6O,5/19/2019,1000 Inputs,1002 Mice,641.19,11,14.73
D29CMS5Q6O,5/20/2019,1000 Inputs,1002 Mice,816.06,14,12.09
D29CMS5Q6O,5/21/2019,1000 Inputs,1002 Mice,874.35,15,13.16
D29CMS5Q6O,5/22/2019,1000 Inputs,1002 Mice,641.19,11,19.86
D29CMS5Q6O,5/23/2019,1000 Inputs,1002 Mice,1457.25,25,18.62
D29CMS5Q6O,5/24/2019,1000 Inputs,1002 Mice,990.93,17,17.31
D29CMS5Q6O,5/25/2019,1000 Inputs,1002 Mice,1398.96,24,22.68
D29CMS5Q6O,5/26/2019,1000 Inputs,1002 Mice,1340.67,23,18.93
D29CMS5Q6O,5/27/2019,1000 Inputs,1002 Mice,699.48,12,13.66
D29CMS5Q6O,5/28/2019,1000 Inputs,1002 Mice,1165.8,20,11.77
D29CMS5Q6O,5/29/2019,1000 Inputs,1002 Mice,990.93,17,15.35
D29CMS5Q6O,5/30/2019,1000 Inputs,1002 Mice,816.06,14,15.97
D29CMS5Q6O,5/31/2019,1000 Inputs,1002 Mice,874.35,15,16.45
D29CMS5Q6O,6/1/2019,1000 Inputs,1002 Mice,641.19,11,13.53
